date,ticker,pred_horizon_return,gross_return,net_return,success,hormuz_closure,red_sea_disruption,sanctions_escalation,oil_above_100,gold_above_3000,silver_above_40,taiwan_strait_crisis,russia_ukraine_ceasefire,us_recession,middle_east_war_escalation,regime,month
2024-08-09,STNG,0.021420051735122694,-0.0772855543720481,-0.0852855543720481,0,0.5,0.5,0.5,0.5,0.5,0.5,0.08321663667864722,0.0007537980728772819,0.5,0.5,High Hormuz,8
2024-08-12,STNG,0.022444921229670498,-0.11026253744423886,-0.11826253744423887,0,0.5,0.5,0.5,0.5,0.5,0.5,0.0490508586568672,0.0007537980728772819,0.5,0.5,High Hormuz,8
2024-08-30,SM,0.023204218633674424,-0.12404119471667419,-0.1320411947166742,0,0.5,0.5,0.5,0.5,0.5,0.5,0.06857416038359863,0.0007537980728772819,0.5,0.5,High Hormuz,8
2024-08-30,DHT,0.020140637348714525,0.018467203201668836,0.010467203201668836,1,0.5,0.5,0.5,0.5,0.5,0.5,0.06857416038359863,0.0007537980728772819,0.5,0.5,High Hormuz,8
2024-09-12,DHT,0.027149318353726595,0.07868249155217288,0.07068249155217288,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04661044594102576,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-13,DHT,0.039643998509646186,0.0703196777329751,0.062319677732975094,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04661044594102576,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-13,FRO,0.02928193705773198,0.08448812332334277,0.07648812332334276,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04661044594102576,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-13,SBLK,0.021856511266912307,0.01201923121009374,0.004019231210093739,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04661044594102576,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-16,DHT,0.03978422565408608,0.015219344237493049,0.007219344237493049,1,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-16,SBLK,0.028960801056515075,-0.025495793566885805,-0.033495793566885805,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.0007537980728772819,0.5,0.5,High Hormuz,9
2024-09-17,DHT,0.03978639605997003,-0.014298467686504668,-0.022298467686504668,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.10897061983596329,0.5,0.5,High Hormuz,9
2024-09-17,FRO,0.023421615507916545,-0.05639257390257668,-0.06439257390257669,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.10897061983596329,0.5,0.5,High Hormuz,9
2024-09-17,SBLK,0.021231943368786532,-0.05455406179755273,-0.06255406179755274,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.10897061983596329,0.5,0.5,High Hormuz,9
2024-09-19,FRO,10.605990103724526,-0.08020050265088785,-0.08820050265088786,0,0.5,0.5,0.5,0.5,0.5,0.5,0.06125292223607434,0.11388956627973994,0.5,0.5,High Hormuz,9
2024-09-19,DHT,9.485529650358584,0.0017683026832304716,-0.006231697316769529,0,0.5,0.5,0.5,0.5,0.5,0.5,0.06125292223607434,0.11388956627973994,0.5,0.5,High Hormuz,9
2024-09-19,TNK,8.597979625937837,-0.029437538359197823,-0.037437538359197824,0,0.5,0.5,0.5,0.5,0.5,0.5,0.06125292223607434,0.11388956627973994,0.5,0.5,High Hormuz,9
2024-09-20,FRO,0.7923322333079909,-0.00629210739992947,-0.01429210739992947,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05978867460656948,0.14340324494239975,0.5,0.5,High Hormuz,9
2024-09-20,TNK,0.7411438610309093,-0.0035861710829809823,-0.011586171082980982,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05978867460656948,0.14340324494239975,0.5,0.5,High Hormuz,9
2024-09-20,SM,0.7042680886245799,0.031784245933621946,0.023784245933621946,1,0.5,0.5,0.5,0.5,0.5,0.5,0.05978867460656948,0.14340324494239975,0.5,0.5,High Hormuz,9
2024-09-23,SBLK,0.10073666438027509,-0.0710987543410676,-0.07909875434106761,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05295551900221348,0.153241137829953,0.5,0.5,High Hormuz,9
2024-09-23,RRC,0.05997005668066263,-0.049809634264694425,-0.057809634264694425,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05295551900221348,0.153241137829953,0.5,0.5,High Hormuz,9
2024-09-23,MTDR,0.05259219856557411,-0.03274314574482251,-0.04074314574482251,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05295551900221348,0.153241137829953,0.5,0.5,High Hormuz,9
2024-09-24,RRC,0.07410042344507181,-0.038585233061747326,-0.046585233061747326,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.20243060226771936,0.5,0.0013572728127417704,High Hormuz,9
2024-09-24,STNG,0.047615331022716235,-0.08788729385590932,-0.09588729385590933,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.20243060226771936,0.5,0.0013572728127417704,High Hormuz,9
2024-09-24,AR,0.046322194251189316,-0.06412965992403019,-0.0721296599240302,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05197935391587691,0.20243060226771936,0.5,0.0013572728127417704,High Hormuz,9
2024-09-25,STNG,0.33271214197387866,-0.11382927436869228,-0.12182927436869229,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05100318882954034,0.21226849515527263,0.5,0.21950942374774698,High Hormuz,9
2024-09-25,SBLK,0.3301862365116498,-0.157894675201104,-0.165894675201104,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05100318882954034,0.21226849515527263,0.5,0.21950942374774698,High Hormuz,9
2024-09-25,FRO,0.2954106584933102,-0.062470867362536375,-0.07047086736253638,0,0.5,0.5,0.5,0.5,0.5,0.5,0.05100318882954034,0.21226849515527263,0.5,0.21950942374774698,High Hormuz,9
2024-09-26,STNG,0.27014803947315885,-0.13729068799563204,-0.14529068799563205,0,0.5,0.5,0.5,0.5,0.5,0.5,0.048074693570530624,0.20243060226771936,0.5,0.31983670020197036,High Hormuz,9
2024-09-26,SBLK,0.22779219458554004,-0.1875000201367042,-0.1955000201367042,0,0.5,0.5,0.5,0.5,0.5,0.5,0.048074693570530624,0.20243060226771936,0.5,0.31983670020197036,High Hormuz,9
2024-09-26,AR,0.1941425856962237,-0.0007217088082204226,-0.008721708808220423,0,0.5,0.5,0.5,0.5,0.5,0.5,0.048074693570530624,0.20243060226771936,0.5,0.31983670020197036,High Hormuz,9
2024-09-27,FRO,0.3898751552424322,-0.11388525581070919,-0.12188525581070919,0,0.5,0.5,0.5,0.5,0.5,0.5,0.047098528484194054,0.1778358700488362,0.32,0.35074178670237227,High Hormuz,9
2024-09-27,TNK,0.335616351441259,-0.14217116652863926,-0.15017116652863927,0,0.5,0.5,0.5,0.5,0.5,0.5,0.047098528484194054,0.1778358700488362,0.32,0.35074178670237227,High Hormuz,9
2024-09-27,DHT,0.32352999520793924,-0.0460703965010929,-0.0540703965010929,0,0.5,0.5,0.5,0.5,0.5,0.5,0.047098528484194054,0.1778358700488362,0.32,0.35074178670237227,High Hormuz,9
2024-09-30,NAT,0.0414165519340989,-0.08719350545205462,-0.09519350545205463,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04465811576835261,0.1827548164926128,0.205,0.32904546891455694,High Hormuz,9
2024-09-30,STNG,0.035029982551374295,-0.14516131621067585,-0.15316131621067586,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04465811576835261,0.1827548164926128,0.205,0.32904546891455694,High Hormuz,9
2024-09-30,RRC,0.02113800005383167,0.0071521232677995705,-0.0008478767322004296,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04465811576835261,0.1827548164926128,0.205,0.32904546891455694,High Hormuz,9
2024-10-01,SBLK,0.22039273054146133,-0.17888932963366466,-0.18688932963366467,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04270578559567946,0.1827548164926128,0.235,0.24309211485129822,High Hormuz,10
2024-10-01,FRO,0.15362906052449973,-0.15163232742817223,-0.15963232742817224,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04270578559567946,0.1827548164926128,0.235,0.24309211485129822,High Hormuz,10
2024-10-01,DHT,0.14067699848609955,-0.05614974148371876,-0.06414974148371877,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04270578559567946,0.1827548164926128,0.235,0.24309211485129822,High Hormuz,10
2024-10-02,MUR,1.1291045650270162,-0.09182790086898651,-0.09982790086898652,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1925927093801661,0.225,0.30042491280456685,High Hormuz,10
2024-10-02,SM,0.8932117279731443,0.013594078003234644,0.005594078003234644,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1925927093801661,0.225,0.30042491280456685,High Hormuz,10
2024-10-02,MTDR,0.8926506819269441,0.011341451661653235,0.0033414516616532344,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1925927093801661,0.225,0.30042491280456685,High Hormuz,10
2024-10-03,FRO,0.46700606081052454,-0.2131611057354904,-0.22116110573549042,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1827548164926128,0.23,0.3199587597215525,High Hormuz,10
2024-10-03,TNK,0.4243349463127253,-0.22722852973098984,-0.23522852973098984,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1827548164926128,0.23,0.3199587597215525,High Hormuz,10
2024-10-03,SM,0.37606259864595193,-0.04829925911829469,-0.05629925911829469,0,0.5,0.5,0.5,0.5,0.5,0.5,0.04124153796617461,0.1827548164926128,0.23,0.3199587597215525,High Hormuz,10
2024-10-04,SM,0.6143283509245333,-0.10647743692972089,-0.1144774369297209,0,0.5,0.5,0.5,0.5,0.5,0.5,0.040753455423006325,0.1778358700488362,0.215,0.3664321109901672,High Hormuz,10
2024-10-04,MTDR,0.516138892003343,-0.046042928886089074,-0.054042928886089074,0,0.5,0.5,0.5,0.5,0.5,0.5,0.040753455423006325,0.1778358700488362,0.215,0.3664321109901672,High Hormuz,10
2024-10-04,MUR,0.4431950549084284,-0.137031864944688,-0.145031864944688,0,0.5,0.5,0.5,0.5,0.5,0.5,0.040753455423006325,0.1778358700488362,0.215,0.3664321109901672,High Hormuz,10
2024-10-07,SM,0.502592485679893,-0.1066987346492363,-0.1146987346492363,0,0.5,0.5,0.5,0.5,0.5,0.5,0.041729620509342896,0.17291692360505956,0.195,0.3095874223395433,High Hormuz,10
2024-10-07,MTDR,0.4153702622676527,-0.04034158559423895,-0.04834158559423895,0,0.5,0.5,0.5,0.5,0.5,0.5,0.041729620509342896,0.17291692360505956,0.195,0.3095874223395433,High Hormuz,10
2024-10-07,MUR,0.33473862042180125,-0.12441118736864831,-0.13241118736864832,0,0.5,0.5,0.5,0.5,0.5,0.5,0.041729620509342896,0.17291692360505956,0.195,0.3095874223395433,High Hormuz,10
2024-10-08,SM,0.4742385076813388,-0.06929350959837821,-0.07729350959837822,0,0.5,0.5,0.5,0.5,0.5,0.5,0.039777290336669754,0.1827548164926128,0.195,0.2702235756366793,High Hormuz,10
2024-10-08,MTDR,0.4108015666235758,-0.0020687756148645153,-0.010068775614864515,0,0.5,0.5,0.5,0.5,0.5,0.5,0.039777290336669754,0.1827548164926128,0.195,0.2702235756366793,High Hormuz,10
2024-10-08,MUR,0.3144510697150343,-0.10005749466293323,-0.10805749466293324,0,0.5,0.5,0.5,0.5,0.5,0.5,0.039777290336669754,0.1827548164926128,0.195,0.2702235756366793,High Hormuz,10
2024-10-09,SM,0.18325210662336255,-0.006762832122021223,-0.014762832122021223,0,0.5,0.5,0.5,0.5,0.5,0.5,0.038313042707164895,0.17291692360505956,0.195,0.38056497902560493,High Hormuz,10
2024-10-09,MTDR,0.13126007074015245,0.08143260616309789,0.07343260616309788,1,0.5,0.5,0.5,0.5,0.5,0.5,0.038313042707164895,0.17291692360505956,0.195,0.38056497902560493,High Hormuz,10
2024-10-09,MUR,0.11257844704672934,-0.06251780482514002,-0.07051780482514003,0,0.5,0.5,0.5,0.5,0.5,0.5,0.038313042707164895,0.17291692360505956,0.195,0.38056497902560493,High Hormuz,10
2024-10-10,SM,0.28584080113861426,-0.035865462959280836,-0.043865462959280836,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03733687762082832,0.1827548164926128,0.205,0.31675381927665897,High Hormuz,10
2024-10-10,MTDR,0.22378502737604894,0.043173433941866346,0.035173433941866346,1,0.5,0.5,0.5,0.5,0.5,0.5,0.03733687762082832,0.1827548164926128,0.205,0.31675381927665897,High Hormuz,10
2024-10-10,MUR,0.2053410817776147,-0.06955780126038613,-0.07755780126038614,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03733687762082832,0.1827548164926128,0.205,0.31675381927665897,High Hormuz,10
2024-10-11,SM,0.21736951207567745,-0.047859502561793166,-0.055859502561793166,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03587262999132346,0.1827548164926128,0.2,0.34024784411951514,High Hormuz,10
2024-10-11,MTDR,0.18040376915616094,0.03342469097816769,0.025424690978167692,1,0.5,0.5,0.5,0.5,0.5,0.5,0.03587262999132346,0.1827548164926128,0.2,0.34024784411951514,High Hormuz,10
2024-10-11,MUR,0.15654467433890926,-0.06404899044371037,-0.07204899044371038,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03587262999132346,0.1827548164926128,0.2,0.34024784411951514,High Hormuz,10
2024-10-14,SM,0.23857192772306268,-0.013446850929714982,-0.021446850929714982,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03684879507766003,0.17291692360505956,0.185,0.29749876105743805,High Hormuz,10
2024-10-14,MTDR,0.18594854385459852,0.06726291659239148,0.059262916592391475,1,0.5,0.5,0.5,0.5,0.5,0.5,0.03684879507766003,0.17291692360505956,0.185,0.29749876105743805,High Hormuz,10
2024-10-14,MUR,0.15831438801676595,-0.054945073843785996,-0.062945073843786,0,0.5,0.5,0.5,0.5,0.5,0.5,0.03684879507766003,0.17291692360505956,0.185,0.29749876105743805,High Hormuz,10
2024-10-15,SM,0.07917744153467908,0.023096854470603834,0.015096854470603834,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0490508586568672,0.1778358700488362,0.185,0.28084882924784704,High Hormuz,10
2024-10-15,MUR,0.06460002062091573,-0.028854796250795456,-0.036854796250795456,0,0.5,0.5,0.5,0.5,0.5,0.5,0.0490508586568672,0.1778358700488362,0.185,0.28084882924784704,High Hormuz,10
2024-10-15,MTDR,0.05807178542539032,0.12988554778668826,0.12188554778668825,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0490508586568672,0.1778358700488362,0.185,0.28084882924784704,High Hormuz,10
2024-10-21,SM,0.023315290651709872,0.058376818227409366,0.050376818227409366,1,0.5,0.5,0.5,0.5,0.5,0.5,0.04465811576835261,0.14340324494239975,0.285,0.28523587997071603,High Hormuz,10
2024-10-28,SM,0.40130972599870507,0.0757864722249848,0.0677864722249848,1,0.5,0.5,0.5,0.5,0.12565582150300575,0.22499999999999998,0.045634280854689194,0.14340324494239975,0.17,0.3675057041558956,High Hormuz,10
2024-10-28,MTDR,0.31984882578454266,0.1679163036757938,0.1599163036757938,1,0.5,0.5,0.5,0.5,0.12565582150300575,0.22499999999999998,0.045634280854689194,0.14340324494239975,0.17,0.3675057041558956,High Hormuz,10
2024-10-28,MUR,0.2647953526448233,0.03954796915866421,0.03154796915866421,1,0.5,0.5,0.5,0.5,0.12565582150300575,0.22499999999999998,0.045634280854689194,0.14340324494239975,0.17,0.3675057041558956,High Hormuz,10
2024-10-30,SM,141.78651680931353,0.054823572495404704,0.046823572495404704,1,0.5,0.5,0.5,0.5,0.12065582150300573,0.245,0.0524674364590452,0.1335653520548465,0.17,0.5344876575293295,High Hormuz,10
2024-10-30,MTDR,110.49431955159888,0.15158545954267288,0.14358545954267288,1,0.5,0.5,0.5,0.5,0.12065582150300573,0.245,0.0524674364590452,0.1335653520548465,0.17,0.5344876575293295,High Hormuz,10
2024-10-30,MUR,98.36144427629333,0.03434015866956974,0.026340158669569742,1,0.5,0.5,0.5,0.5,0.12065582150300573,0.245,0.0524674364590452,0.1335653520548465,0.17,0.5344876575293295,High Hormuz,10
2024-10-31,SM,0.3038813644875633,0.07672140367766977,0.06872140367766977,1,0.5,0.5,0.5,0.5,0.14256710262976383,0.22499999999999998,0.0558840142612232,0.14340324494239975,0.17,0.7262227249837353,High Hormuz,10
2024-10-31,AR,0.24065582911951292,0.2631375458568852,0.2551375458568852,1,0.5,0.5,0.5,0.5,0.14256710262976383,0.22499999999999998,0.0558840142612232,0.14340324494239975,0.17,0.7262227249837353,High Hormuz,10
2024-10-31,RRC,0.23736105839015975,0.19014321882318708,0.18214321882318707,1,0.5,0.5,0.5,0.5,0.14256710262976383,0.22499999999999998,0.0558840142612232,0.14340324494239975,0.17,0.7262227249837353,High Hormuz,10
2024-11-01,SM,0.5636608332114122,0.09831189223385195,0.09031189223385194,1,0.5,0.5,0.5,0.5,0.14104015850060925,0.23,0.050027023743203766,0.11388956627973994,0.17,0.5264986822774688,High Hormuz,11
2024-11-01,MTDR,0.5422751286307077,0.14150027554699163,0.13350027554699162,1,0.5,0.5,0.5,0.5,0.14104015850060925,0.23,0.050027023743203766,0.11388956627973994,0.17,0.5264986822774688,High Hormuz,11
2024-11-01,MUR,0.4074498080290185,0.040180005640503946,0.032180005640503946,1,0.5,0.5,0.5,0.5,0.14104015850060925,0.23,0.050027023743203766,0.11388956627973994,0.17,0.5264986822774688,High Hormuz,11
2024-11-04,SM,0.09674039082048815,0.08720077710249785,0.07920077710249784,1,0.5,0.5,0.5,0.5,0.1324689282185122,0.245,0.04661044594102576,0.09421378050463337,0.17,0.4860495393597677,High Hormuz,11
2024-11-04,MTDR,0.08823462512157958,0.1253550229073257,0.11735502290732569,1,0.5,0.5,0.5,0.5,0.1324689282185122,0.245,0.04661044594102576,0.09421378050463337,0.17,0.4860495393597677,High Hormuz,11
2024-11-05,SM,0.3050647368052633,0.020194692502904177,0.012194692502904177,1,0.5,0.5,0.5,0.5,0.13345206035634918,0.22499999999999998,0.045634280854689194,0.09421378050463337,0.17,0.4227924144578462,High Hormuz,11
2024-11-05,MTDR,0.2515280237736369,0.08443270686554172,0.07643270686554171,1,0.5,0.5,0.5,0.5,0.13345206035634918,0.22499999999999998,0.045634280854689194,0.09421378050463337,0.17,0.4227924144578462,High Hormuz,11
2024-11-05,MUR,0.13668512450439507,0.006070304750444011,-0.001929695249555989,0,0.5,0.5,0.5,0.5,0.13345206035634918,0.22499999999999998,0.045634280854689194,0.09421378050463337,0.17,0.4227924144578462,High Hormuz,11
2024-11-06,SBLK,0.11913135214213505,-0.15789474710135643,-0.16589474710135643,0,0.5,0.5,0.5,0.5,0.12743409760357943,0.18,0.04465811576835261,0.10405167339218664,0.175,0.4281807022228087,High Hormuz,11
2024-11-06,AR,0.06878558699952643,0.10855150616965736,0.10055150616965736,1,0.5,0.5,0.5,0.5,0.12743409760357943,0.18,0.04465811576835261,0.10405167339218664,0.175,0.4281807022228087,High Hormuz,11
2024-11-06,RRC,0.06864991820920782,0.05118830959162746,0.043188309591627456,1,0.5,0.5,0.5,0.5,0.12743409760357943,0.18,0.04465811576835261,0.10405167339218664,0.175,0.4281807022228087,High Hormuz,11
2024-11-07,DHT,0.2247702758910335,-0.10964081812637427,-0.11764081812637428,0,0.5,0.5,0.5,0.5,0.1001468401266209,0.08,0.040265372879838036,0.1335653520548465,0.165,0.2712804662269934,High Hormuz,11
2024-11-07,SBLK,0.2035357083358272,-0.20812689293479525,-0.21612689293479526,0,0.5,0.5,0.5,0.5,0.1001468401266209,0.08,0.040265372879838036,0.1335653520548465,0.165,0.2712804662269934,High Hormuz,11
2024-11-07,FRO,0.14850877075799024,-0.2102272995963833,-0.21822729959638332,0,0.5,0.5,0.5,0.5,0.1001468401266209,0.08,0.040265372879838036,0.1335653520548465,0.165,0.2712804662269934,High Hormuz,11
2024-11-08,FRO,0.7042743253821543,-0.19894735436690492,-0.20694735436690492,0,0.5,0.5,0.5,0.5,0.10415739055523729,0.14,0.03147988710280889,0.13848429849862312,0.165,0.3313145104759776,High Hormuz,11
2024-11-08,SBLK,0.6860186097981703,-0.18905477971594542,-0.19705477971594543,0,0.5,0.5,0.5,0.5,0.10415739055523729,0.14,0.03147988710280889,0.13848429849862312,0.165,0.3313145104759776,High Hormuz,11
2024-11-08,DHT,0.6641024541943131,-0.08986611634370723,-0.09786611634370723,0,0.5,0.5,0.5,0.5,0.10415739055523729,0.14,0.03147988710280889,0.13848429849862312,0.165,0.3313145104759776,High Hormuz,11
2024-11-11,SM,0.7039400944797118,-0.08246254044449974,-0.09046254044449975,0,0.5,0.5,0.5,0.5,0.0796304839844782,0.11,0.023670566412116314,0.11388956627973994,0.155,0.3468889429891622,High Hormuz,11
2024-11-11,MTDR,0.592038172318027,-0.01833099265777316,-0.02633099265777316,0,0.5,0.5,0.5,0.5,0.0796304839844782,0.11,0.023670566412116314,0.11388956627973994,0.155,0.3468889429891622,High Hormuz,11
2024-11-11,AR,0.4693417001559278,-0.01957691309566767,-0.02757691309566767,0,0.5,0.5,0.5,0.5,0.0796304839844782,0.11,0.023670566412116314,0.11388956627973994,0.155,0.3468889429891622,High Hormuz,11
2024-11-12,AR,0.22620905406334996,0.05584087570563012,0.04784087570563012,1,0.5,0.5,0.5,0.5,0.04621233981198261,0.075,0.03684879507766003,0.08437588761708012,0.155,0.32774697508632417,High Hormuz,11
2024-11-12,RRC,0.14948423603338432,0.05544146028714403,0.04744146028714403,1,0.5,0.5,0.5,0.5,0.04621233981198261,0.075,0.03684879507766003,0.08437588761708012,0.155,0.32774697508632417,High Hormuz,11
