date,ticker,pred_horizon_return,gross_return,net_return,success
2024-04-08,AR,0.07812965402209382,0.1458125104889858,0.1378125104889858,1
2024-04-08,MTDR,0.06290580412477396,-0.07049608990777445,-0.07849608990777446,0
2024-04-09,SM,0.0947114003782476,-0.011209930657889222,-0.019209930657889222,0
2024-04-09,AR,0.08661749195647522,0.13628842190779533,0.12828842190779532,1
2024-04-09,MTDR,0.059947925346741926,-0.06736511940451417,-0.07536511940451418,0
2024-04-10,SM,0.09295486888379251,-0.03396296097079221,-0.04196296097079221,0
2024-04-10,AR,0.08898155528317436,0.11577568754163536,0.10777568754163536,1
2024-04-10,MTDR,0.058588357606791513,-0.08424809028591529,-0.0922480902859153,0
2024-04-11,SM,0.09624150597511302,-0.014893625655720277,-0.022893625655720277,0
2024-04-11,AR,0.09155909569997789,0.13949632345598872,0.13149632345598872,1
2024-04-11,MTDR,0.06393692713708099,-0.06555488382173436,-0.07355488382173436,0
2024-04-12,SM,0.0912769008798213,-0.030948151172702,-0.038948151172702,0
2024-04-12,AR,0.08769086123179698,0.11849609502552716,0.11049609502552715,1
2024-04-12,MTDR,0.06122851994446038,-0.06654016693155573,-0.07454016693155574,0
2024-04-15,SM,0.08231951832313206,-0.02915504679473102,-0.03715504679473102,0
2024-04-15,AR,0.0792371117486812,0.1534483021703259,0.1454483021703259,1
2024-04-15,MTDR,0.056141580686005776,-0.06997040900891538,-0.07797040900891539,0
2024-04-16,SM,0.07929689792695406,-0.01531120389234153,-0.02331120389234153,0
2024-04-16,AR,0.07062531218084117,0.16655220610211363,0.15855220610211362,1
2024-04-16,MTDR,0.050234388244152356,-0.05197132003909033,-0.05997132003909033,0
2024-04-17,SM,0.07812576942041308,-0.009941198404653573,-0.017941198404653573,0
2024-04-17,AR,0.0714925084990295,0.1769547282034727,0.16895472820347268,1
2024-04-17,FRO,0.05042376819916261,0.1285356958220183,0.12053569582201829,1
2024-04-18,SM,0.06849395122892385,0.008534551198968954,0.0005345511989689536,1
2024-04-18,AR,0.06770972679919385,0.18329871114520802,0.175298711145208,1
2024-04-18,FRO,0.044265633699300394,0.19457799266700815,0.18657799266700814,1
2024-04-19,AR,0.06987478857245197,0.1949470435641285,0.1869470435641285,1
2024-04-19,SM,0.06387083109017692,0.01788314842218308,0.009883148422183081,1
2024-04-19,MTDR,0.03809897891008954,-0.03915800581019535,-0.04715800581019535,0
2024-04-22,AR,0.07383254212854493,0.16957522147570248,0.16157522147570247,1
2024-04-22,SM,0.06193367305647457,0.012487218616285212,0.0044872186162852115,1
2024-04-22,RRC,0.039473495740054015,0.07587919738179294,0.06787919738179293,1
2024-04-23,AR,0.08184035072856005,0.10831723277781702,0.10031723277781701,1
2024-04-23,SM,0.06441193892060215,-0.00421607896767795,-0.01221607896767795,0
2024-04-23,RRC,0.044424349161651944,0.026790582098997096,0.018790582098997095,1
2024-04-24,AR,0.08564711389224045,0.0849236651062284,0.07692366510622839,1
2024-04-24,SM,0.06876927900764551,-0.03279343020778158,-0.04079343020778158,0
2024-04-24,RRC,0.04739204162982569,-0.014561801175394962,-0.022561801175394962,0
2024-04-25,AR,0.08804333458749927,0.0035938584629617853,-0.004406141537038215,0
2024-04-25,SM,0.06891856432335947,-0.047383018531306886,-0.055383018531306887,0
2024-04-25,RRC,0.05519932171273577,-0.04541840185569557,-0.05341840185569557,0
2024-04-26,AR,0.10276769144222639,-0.01538462927518347,-0.02338462927518347,0
2024-04-26,SM,0.07023519480465756,-0.05468132909034551,-0.06268132909034552,0
2024-04-26,RRC,0.05368216847332432,-0.0410078407311294,-0.0490078407311294,0
2024-04-29,AR,0.1035361449248317,0.011078748587978415,0.003078748587978415,1
2024-04-29,SM,0.06838564391836659,-0.03717544028276787,-0.04517544028276787,0
2024-04-29,RRC,0.049065787657508464,-0.013379716732433988,-0.02137971673243399,0
2024-04-30,AR,0.10566588334616864,0.006468721892403995,-0.0015312781075960055,0
2024-04-30,SM,0.0667386550479182,0.007011757905112104,-0.0009882420948878964,0
2024-04-30,RRC,0.048274463316740485,0.006126461198495248,-0.0018735388015047524,0
2024-05-01,AR,0.10215128014084036,0.07501533295731444,0.06701533295731443,1
2024-05-01,SM,0.05402074647915353,0.0452037588369707,0.0372037588369707,1
2024-05-01,RRC,0.0377646272771235,0.06049204627321747,0.05249204627321747,1
2024-05-02,AR,0.09390190187616998,0.09127103837573602,0.08327103837573602,1
2024-05-02,SM,0.0469560003285964,0.05634684818040725,0.04834684818040725,1
2024-05-02,SBLK,0.03383151434406373,0.09061619037106206,0.08261619037106205,1
2024-05-03,AR,0.09290670501382159,0.05944481765194154,0.05144481765194154,1
2024-05-03,SM,0.04969660650444796,-0.05206464302295122,-0.06006464302295122,0
2024-05-03,FRO,0.041477689596991496,0.12974943498458202,0.12174943498458202,1
2024-05-06,AR,0.0953913098712511,-0.018345983264876575,-0.026345983264876575,0
2024-05-06,SM,0.061043676137841896,-0.08280758402712918,-0.09080758402712918,0
2024-05-06,FRO,0.042752960846885735,0.09135201285690897,0.08335201285690896,1
2024-05-07,AR,0.10278906900065846,0.002037836912190061,-0.005962163087809939,0
2024-05-07,SM,0.0630947863842532,-0.0860047212471109,-0.0940047212471109,0
2024-05-07,RRC,0.046091324113965576,-0.02244779206290093,-0.03044779206290093,0
2024-05-08,AR,0.10166155813133973,0.0014697012459663483,-0.006530298754033652,0
2024-05-08,SM,0.06437857993319078,-0.06478377493181131,-0.07278377493181132,0
2024-05-08,SBLK,0.04991643883473465,-0.020345443179240696,-0.028345443179240697,0
2024-05-09,AR,0.09828454491641575,-0.010758910684835254,-0.018758910684835255,0
2024-05-09,SM,0.061257071623237735,-0.07677203659892284,-0.08477203659892285,0
2024-05-09,INSW,0.058350694460304955,-0.0038772483449203143,-0.011877248344920315,0
2024-05-10,AR,0.099639475946314,0.05702285544060359,0.04902285544060359,1
2024-05-10,TNK,0.06383297064144408,0.019784705449756634,0.011784705449756634,1
2024-05-10,SM,0.06190763342596674,-0.01830759822360517,-0.02630759822360517,0
2024-05-13,AR,0.091528091380614,0.05739904708978516,0.04939904708978516,1
2024-05-13,TNK,0.061299817580821606,0.00029115671196189297,-0.007708843288038107,0
2024-05-13,INSW,0.0575334197716252,-0.016374872425960585,-0.024374872425960585,0
2024-05-14,AR,0.0913781331911103,0.026199568962806286,0.018199568962806285,1
2024-05-14,TNK,0.060424748775715145,-0.006163995011583379,-0.014163995011583379,0
2024-05-14,INSW,0.057834867044909366,-0.06060604770050715,-0.06860604770050716,0
2024-05-15,AR,0.0985413055736834,-0.006118854497086157,-0.014118854497086157,0
2024-05-15,INSW,0.06326098743654472,-0.08863385005363222,-0.09663385005363223,0
2024-05-15,TNK,0.06151142617367046,-0.0538687338514533,-0.0618687338514533,0
2024-05-16,AR,0.0922953346073633,-0.02898979895261722,-0.03698979895261722,0
2024-05-16,INSW,0.05872219620498394,-0.13559056079293752,-0.14359056079293753,0
2024-05-16,TNK,0.05837533180010111,-0.09177737333161096,-0.09977737333161096,0
2024-05-17,AR,0.09348849997531113,-0.07000002179827014,-0.07800002179827015,0
2024-05-17,TNK,0.06772876905236225,-0.09063068314465739,-0.0986306831446574,0
2024-05-17,INSW,0.06340644088116401,-0.1304691511144901,-0.1384691511144901,0
2024-05-20,AR,0.09486685648730826,-0.07657660995633842,-0.08457660995633842,0
2024-05-20,TNK,0.06695738477099789,-0.0566411759335933,-0.06464117593359331,0
2024-05-20,STNG,0.06184578186023627,-0.01978632323091445,-0.02778632323091445,0
2024-05-21,AR,0.1033827160532946,-0.055555549391285264,-0.06355554939128527,0
2024-05-21,SM,0.06581359231434292,-0.02721771200911316,-0.03521771200911316,0
2024-05-21,TNK,0.06575038659640985,-0.05220659758327817,-0.06020659758327817,0
2024-05-22,AR,0.09760973926483903,-0.04925242671106689,-0.05725242671106689,0
2024-05-22,FRO,0.07128538276964475,-0.08249998092651378,-0.09049998092651379,0
2024-05-22,SM,0.06876425999595247,-0.004961709097977995,-0.012961709097977996,0
2024-05-23,AR,0.08902692137212183,-0.0005967366179654432,-0.008596736617965443,0
2024-05-23,SM,0.060847195402544185,0.03746096286453726,0.02946096286453726,1
2024-05-23,FRO,0.056713563202950776,-0.06866946465715618,-0.07666946465715618,0
2024-05-24,AR,0.09866927803030542,0.006911044190885285,-0.0010889558091147153,0
2024-05-24,SM,0.0699703868079697,0.027673699091830928,0.019673699091830928,1
2024-05-24,STNG,0.05936120008705624,0.02002699675195352,0.012026996751953518,1
2024-05-28,AR,0.09623576474419866,-0.0516147894975707,-0.0596147894975707,0
2024-05-28,SM,0.06932925078750196,-0.010827427696291303,-0.018827427696291303,0
2024-05-28,TNK,0.05927743864872309,-0.028454198009197795,-0.036454198009197795,0
2024-05-29,AR,0.10769473461157647,-0.047034783286076354,-0.055034783286076354,0
2024-05-29,SM,0.0731329577890572,-0.11222615505716482,-0.12022615505716483,0
2024-05-29,FRO,0.06657596743796829,-0.08530636887764809,-0.0933063688776481,0
2024-05-30,AR,0.10481122340447946,-0.07063513241595198,-0.07863513241595199,0
2024-05-30,SM,0.07283704382831058,-0.12223351183276465,-0.13023351183276466,0
2024-05-30,FRO,0.06144043774455606,-0.07868379569484951,-0.08668379569484952,0
2024-05-31,AR,0.11316247478469568,-0.098231824167193,-0.10623182416719301,0
2024-05-31,SM,0.07344051213401574,-0.1342454970611774,-0.1422454970611774,0
2024-05-31,FRO,0.062354470957817314,-0.11864409062707837,-0.12664409062707838,0
2024-06-03,AR,0.11357838014219898,-0.06408430535135445,-0.07208430535135446,0
2024-06-03,SM,0.0782075633481804,-0.06670879530946339,-0.0747087953094634,0
2024-06-03,FRO,0.06933856366751542,-0.09445442665238146,-0.10245442665238147,0
2024-06-04,AR,0.10404967680531116,-0.012162558841509075,-0.020162558841509075,0
2024-06-04,SM,0.06149345180821443,-0.02579537298218526,-0.03379537298218526,0
2024-06-04,FRO,0.05939890720568789,-0.06249994234669565,-0.07049994234669565,0
2024-06-05,AR,0.09262529986915534,-0.05258563785243853,-0.06058563785243853,0
2024-06-05,SM,0.0522645681517318,-0.06693749712939112,-0.07493749712939113,0
2024-06-05,FRO,0.051502414518020435,-0.11256830844098653,-0.12056830844098654,0
2024-06-06,AR,0.09847531854548719,-0.03727620983679103,-0.04527620983679103,0
2024-06-06,SM,0.054422212510812015,-0.06546987484731137,-0.07346987484731138,0
2024-06-06,RRC,0.04875134960782367,-0.06652011854291995,-0.07452011854291996,0
2024-06-07,AR,0.09719547964420613,-0.0452675160142717,-0.0532675160142717,0
2024-06-07,SM,0.055433514436616364,-0.07613785189709732,-0.08413785189709733,0
2024-06-07,RRC,0.04984109513196898,-0.07961430992808072,-0.08761430992808072,0
2024-06-10,AR,0.09342481204188317,-0.09085748586114262,-0.09885748586114262,0
2024-06-10,SM,0.04902421987549505,-0.09034390690620697,-0.09834390690620698,0
2024-06-10,RRC,0.045596123175292214,-0.10574096138314282,-0.11374096138314282,0
2024-06-11,AR,0.10698123003128915,-0.0817076470715753,-0.0897076470715753,0
2024-06-11,SM,0.06201937487966479,-0.06812550228358127,-0.07612550228358128,0
2024-06-11,RRC,0.06031943843583603,-0.09623544407848161,-0.10423544407848162,0
2024-06-12,AR,0.1097181608274974,-0.06597817546731666,-0.07397817546731666,0
2024-06-12,SM,0.06614441463857783,-0.08098165185279571,-0.08898165185279572,0
2024-06-12,RRC,0.062227675512471554,-0.059935236658498425,-0.06793523665849843,0
2024-06-13,AR,0.10922153507901916,-0.0621518851157693,-0.07015188511576931,0
2024-06-13,SM,0.07293884196764847,-0.022245746188312765,-0.030245746188312765,0
2024-06-13,RRC,0.059754119722513266,-0.04127682976614366,-0.049276829766143664,0
2024-06-14,AR,0.1122573538756359,-0.04553679842672498,-0.05353679842672498,0
2024-06-14,SM,0.06546187452744354,0.020951529700274474,0.012951529700274474,1
2024-06-14,RRC,0.06041555598648923,-0.019574429126495763,-0.027574429126495763,0
2024-06-17,AR,0.10164902978793439,-0.08417818234534646,-0.09217818234534647,0
2024-06-17,RRC,0.054460087784559054,-0.02245553914275311,-0.03045553914275311,0
2024-06-17,SM,0.054423201882554326,0.011886735068494358,0.0038867350684943583,1
2024-06-18,AR,0.09941811509108943,-0.10152439027936055,-0.10952439027936056,0
2024-06-18,SM,0.05660565867452584,-0.005471425373018479,-0.01347142537301848,0
2024-06-18,RRC,0.049832587943441704,-0.043224394987817605,-0.051224394987817605,0
2024-06-20,AR,0.09831591742863102,-0.08561751099882808,-0.09361751099882809,0
2024-06-20,SM,0.059438817389778645,-0.03316059013722461,-0.04116059013722461,0
2024-06-20,STNG,0.04814430883450521,-0.06409146100105834,-0.07209146100105834,0
2024-06-21,AR,0.10111431667601943,-0.04995377193921413,-0.05795377193921413,0
2024-06-21,SM,0.06327334224905587,-0.03594430716483832,-0.04394430716483832,0
2024-06-21,STNG,0.04835834056871557,-0.054933035567011235,-0.06293303556701124,0
2024-06-24,AR,0.0970562517480067,-0.09047484150896179,-0.0984748415089618,0
2024-06-24,SM,0.05579505939754415,-0.09769306080145557,-0.10569306080145557,0
2024-06-24,STNG,0.045115614841350724,-0.07267442075372765,-0.08067442075372766,0
2024-06-25,AR,0.10948772747232043,-0.10951949724769172,-0.11751949724769173,0
2024-06-25,SM,0.0675910785972615,-0.09900788520101356,-0.10700788520101356,0
2024-06-25,RRC,0.04879959933046112,-0.07748108647363228,-0.08548108647363228,0
2024-06-26,AR,0.10739820225492422,-0.11219211599834655,-0.12019211599834656,0
2024-06-26,SM,0.06464897333201142,-0.058240392430102705,-0.06624039243010271,0
2024-06-26,STNG,0.05354378888501426,-0.11950139259539994,-0.12750139259539994,0
2024-06-27,AR,0.07908423129730799,-0.09288776451599379,-0.1008877645159938,0
2024-06-27,SM,0.05057645223358111,0.05905424367706136,0.05105424367706136,1
2024-06-27,TNK,0.045578613034762905,-0.11292152187500204,-0.12092152187500205,0
2024-06-28,AR,0.07300827569184459,-0.10603741583086457,-0.11403741583086457,0
2024-06-28,TNK,0.04706535313876907,-0.08298211433026736,-0.09098211433026737,0
2024-06-28,STNG,0.043805428064855045,-0.08377411098408483,-0.09177411098408483,0
2024-07-01,AR,0.07826808475490196,-0.0967942890433896,-0.10479428904338961,0
2024-07-01,STNG,0.04868237297910288,-0.031498046031095184,-0.039498046031095184,0
2024-07-01,TNK,0.045843776138604804,-0.08388868998027843,-0.09188868998027844,0
2024-07-02,AR,0.05378929329488984,-0.1168594060031215,-0.12485940600312151,0
2024-07-02,TNK,0.043173854402513916,-0.04285505612799234,-0.05085505612799234,0
2024-07-02,STNG,0.04185429511814209,-0.04969639378983004,-0.05769639378983004,0
2024-07-03,AR,0.05831798749430201,-0.13603600249501835,-0.14403600249501836,0
2024-07-03,TNK,0.053200899950333724,-0.11154342026012709,-0.1195434202601271,0
2024-07-03,STNG,0.04444895776206417,-0.06239279054965108,-0.07039279054965109,0
2024-07-05,AR,0.06544564681581244,-0.18736585390961435,-0.19536585390961436,0
2024-07-05,TNK,0.05955865612830033,-0.12264007014295553,-0.13064007014295553,0
2024-07-05,STNG,0.04859335615495299,-0.0719739647506501,-0.0799739647506501,0
2024-07-08,AR,0.05898992517867158,-0.23170727594206453,-0.23970727594206453,0
2024-07-08,TNK,0.04439799972346733,-0.13725186124245115,-0.14525186124245115,0
2024-07-08,STNG,0.038603225512463715,-0.08054800334368584,-0.08854800334368584,0
2024-07-09,AR,0.06037210105005117,-0.21982757051347002,-0.22782757051347002,0
2024-07-09,TNK,0.042877916778067876,-0.10785235785831226,-0.11585235785831227,0
2024-07-09,STNG,0.036176896419869424,-0.05334354610282599,-0.06134354610282599,0
2024-07-10,AR,0.05776681489207936,-0.20986886710283503,-0.21786886710283504,0
2024-07-10,STNG,0.03839939661576737,-0.05974722578546343,-0.06774722578546344,0
2024-07-10,TNK,0.03547456828613198,-0.1356010577815855,-0.1436010577815855,0
2024-07-11,AR,0.052524781268431533,-0.18257390359456505,-0.19057390359456505,0
2024-07-11,TNK,0.039967638148146745,-0.13856455022149905,-0.14656455022149906,0
2024-07-11,STNG,0.03721653760594231,-0.05483130154217364,-0.06283130154217365,0
2024-07-12,AR,0.05381493862994035,-0.17966836738579228,-0.1876683673857923,0
2024-07-12,TNK,0.03977418566395337,-0.121067669179312,-0.129067669179312,0
2024-07-12,STNG,0.03706050210272801,-0.028006895909941987,-0.03600689590994199,0
2024-07-15,AR,0.047332120850936424,-0.1500468668772601,-0.1580468668772601,0
2024-07-15,TNK,0.041156868548094236,-0.1322300912334886,-0.14023009123348862,0
2024-07-15,STNG,0.03981117713605736,-0.02976733272381482,-0.03776733272381482,0
2024-07-16,AR,0.04169664723439357,-0.13775667474100894,-0.14575667474100895,0
2024-07-16,TNK,0.038913333404435424,-0.15347977301934612,-0.16147977301934613,0
2024-07-16,STNG,0.0339389613339908,-0.055927788959145075,-0.06392778895914508,0
2024-07-17,TNK,0.04518944531229668,-0.13155398067758162,-0.13955398067758162,0
2024-07-17,AR,0.03999445412328471,-0.08084535023777861,-0.08884535023777862,0
2024-07-17,STNG,0.031153991023009628,-0.02995123690513002,-0.03795123690513002,0
2024-07-18,TNK,0.04058313993537805,-0.08172768549057674,-0.08972768549057675,0
2024-07-18,AR,0.030300789581475928,-0.055310458050400024,-0.06331045805040003,0
2024-07-18,STNG,0.02278076236164444,-0.00040250043545408953,-0.00840250043545409,0
2024-07-19,TNK,0.0369745672490061,-0.07838142341504517,-0.08638142341504518,0
2024-07-19,AR,0.026339563694060354,-0.06062651101485794,-0.06862651101485795,0
2024-07-19,STNG,0.022129348625133285,-0.02534832211537319,-0.03334832211537319,0
2024-07-22,TNK,0.04078898015598681,-0.1318195849409568,-0.1398195849409568,0
2024-07-22,AR,0.030750229691597374,-0.06588766032082705,-0.07388766032082705,0
2024-07-22,STNG,0.024676656609725935,-0.062379128319755894,-0.0703791283197559,0
2024-07-23,TNK,0.05158776857254539,-0.15031093283089403,-0.15831093283089404,0
2024-07-23,AR,0.040315169304514425,-0.06959944174671595,-0.07759944174671596,0
2024-07-23,FRO,0.03164409113023157,-0.03168313810140777,-0.03968313810140777,0
2024-07-24,TNK,0.0494157490937426,-0.1366043155755401,-0.1446043155755401,0
2024-07-24,AR,0.03880932997079028,-0.06903483429653201,-0.07703483429653202,0
2024-07-24,INSW,0.029326221855224176,-0.111504411275408,-0.119504411275408,0
2024-07-25,TNK,0.038511637736984614,-0.12806234742121358,-0.1360623474212136,0
2024-07-25,AR,0.03326281453615325,-0.07910963400462867,-0.08710963400462868,0
2024-07-26,AR,0.03163731613023228,-0.06759040181434728,-0.07559040181434729,0
2024-07-26,TNK,0.03129267234784309,-0.1102060606710501,-0.1182060606710501,0
2024-07-29,AR,0.03641342481384745,-0.061364446720795884,-0.06936444672079589,0
2024-07-29,TNK,0.03132566355125628,-0.11394609826587843,-0.12194609826587843,0
2024-07-30,TNK,0.03154383956485053,-0.11007431812210489,-0.1180743181221049,0
2024-07-30,AR,0.029179350399688254,-0.0840799619424144,-0.09207996194241441,0
2024-07-31,TNK,0.027986570861194413,-0.1520476832476969,-0.16004768324769691,0
2024-07-31,AR,0.022751702870380988,-0.08511375540114208,-0.09311375540114208,0
2024-08-01,TNK,0.03395743477253649,-0.10056773089189419,-0.1085677308918942,0
2024-08-01,AR,0.021253011712027557,-0.06499829021479142,-0.07299829021479143,0
2024-08-02,TNK,0.02283036244042207,-0.02082973112918396,-0.02882973112918396,0
2024-08-08,MUR,0.19626039080831617,-0.0664146604662047,-0.07441466046620471,0
2024-08-08,RRC,0.11537662732552603,-0.048599347536118276,-0.056599347536118276,0
2024-08-08,MTDR,0.11386432484578193,-0.08687814950601791,-0.09487814950601792,0
2024-08-09,SM,2.756358094200515,-0.08234746431917528,-0.09034746431917529,0
2024-08-09,AR,1.257379127821543,-0.057656273341992414,-0.06565627334199242,0
2024-08-09,MTDR,0.8272225738120492,-0.10434628845989746,-0.11234628845989747,0
2024-08-12,SM,1.020543404257534,-0.12359042677893384,-0.13159042677893384,0
2024-08-12,AR,0.5799809266320298,-0.07134977918178476,-0.07934977918178476,0
2024-08-12,RRC,0.3504514191698138,-0.06797079732864963,-0.07597079732864964,0
2024-08-13,SM,0.8335167249923772,-0.12981514219919066,-0.13781514219919067,0
2024-08-13,AR,0.46626345541397546,-0.029314808265690218,-0.03731480826569022,0
2024-08-13,RRC,0.329573592856952,-0.02575252399958139,-0.03375252399958139,0
2024-08-14,SM,0.7066362292154621,-0.1374555256009805,-0.14545552560098052,0
2024-08-14,AR,0.3853584634253391,-0.03029196844020232,-0.03829196844020232,0
2024-08-14,FRO,0.19399107290181172,-0.047579275175649305,-0.055579275175649305,0
2024-08-15,SM,0.5424143059252312,-0.16181509365930735,-0.16981509365930736,0
2024-08-15,AR,0.31438602140794364,-0.04849139274678671,-0.05649139274678671,0
2024-08-15,FRO,0.2399359550657219,-0.09834738731286374,-0.10634738731286375,0
2024-08-16,SM,0.5982639785860288,-0.12290752518750425,-0.13090752518750426,0
2024-08-16,FRO,0.33133163640096963,-0.07710653997707251,-0.08510653997707252,0
2024-08-16,AR,0.3185059019505532,-0.04338469383121479,-0.051384693831214794,0
2024-08-19,SM,0.4469852926322723,-0.10851860603254504,-0.11651860603254505,0
